state_ut,district,year,rape,kidnapping_abduction,dowry_deaths,assault_intnt_outrage_modesty,inslt_modesty_women,cruelty_husban_reltvs,in_trafficking
uttar pradesh,deoria,2008,15,13,36,6,17,27,0
uttar pradesh,etah,2008,20,66,34,41,17,71,0
uttar pradesh,etawah,2008,19,64,28,43,29,108,0
uttar pradesh,faizabad,2008,23,56,18,26,43,86,0
uttar pradesh,fatehgarh,2008,23,41,26,35,56,84,0
uttar pradesh,fatehpur,2008,16,42,41,32,15,67,0
uttar pradesh,firozabad,2008,27,78,41,43,77,77,0
uttar pradesh,g.r.p.,2008,2,8,0,18,38,0,0
uttar pradesh,gautambudh nagar,2008,22,49,25,19,53,68,0
uttar pradesh,ghaziabad,2008,30,138,39,30,83,202,0
uttar pradesh,ghazipur,2008,6,22,33,17,15,64,0
uttar pradesh,gonda,2008,27,44,43,39,10,12,0
uttar pradesh,gorakhpur,2008,46,117,43,30,43,216,0
uttar pradesh,hamirpur,2008,9,19,13,13,5,10,0
uttar pradesh,hardoi,2008,42,60,50,67,30,68,0
uttar pradesh,hathras,2008,17,37,27,43,18,92,0
uttar pradesh,j.p.nagar,2008,20,34,16,26,37,40,0
uttar pradesh,jalaun,2008,6,30,37,34,24,47,0
uttar pradesh,jaunpur,2008,19,41,44,38,39,161,0
uttar pradesh,jhansi,2008,7,18,26,24,46,11,0
uttar pradesh,kannauj,2008,11,36,31,27,9,91,0
uttar pradesh,kanpur dehat,2008,26,56,31,64,24,185,0
uttar pradesh,kanpur nagar,2008,72,227,86,136,578,632,0
uttar pradesh,kanshiram nagar,2008,19,29,30,31,5,31,0
uttar pradesh,kaushambi,2008,26,42,26,59,12,117,0
uttar pradesh,khiri,2008,58,91,48,74,29,88,0
uttar pradesh,kushi nagar,2008,6,14,14,8,6,24,0
uttar pradesh,lalitpur,2008,16,9,10,11,14,40,0
uttar pradesh,lucknow,2008,82,331,62,226,340,778,0
uttar pradesh,maharajganj,2008,17,26,14,12,14,37,0
uttar pradesh,mahoba,2008,12,21,17,24,15,30,0
uttar pradesh,mainpuri,2008,9,65,38,20,9,40,0
uttar pradesh,mathura,2008,24,62,31,64,65,222,0
uttar pradesh,mau,2008,19,44,12,29,44,74,0
uttar pradesh,meerut,2008,50,123,37,73,165,326,0
uttar pradesh,mirzapur,2008,19,19,24,16,6,133,0
uttar pradesh,moradabad,2008,75,163,38,117,114,139,0
uttar pradesh,muzaffarnagar,2008,40,112,28,39,74,258,0
uttar pradesh,pilibhit,2008,41,100,35,90,10,359,0
uttar pradesh,pratapgarh,2008,33,83,32,52,18,155,0
uttar pradesh,raibareilly,2008,38,51,33,43,44,90,0
uttar pradesh,rampur,2008,46,83,21,46,17,4,0
uttar pradesh,saharanpur,2008,8,25,23,23,66,153,0
uttar pradesh,sant kabirnagar,2008,9,40,7,5,18,12,0
uttar pradesh,shahjahanpur,2008,68,94,68,80,25,10,0
uttar pradesh,shrawasti,2008,6,15,6,13,2,4,0
uttar pradesh,sidharthnagar,2008,12,30,16,30,20,30,0
uttar pradesh,sitapur,2008,53,129,77,47,21,110,0
uttar pradesh,sonbhadra,2008,26,24,20,38,37,30,0
uttar pradesh,st.ravidasnagar,2008,2,9,11,2,6,16,0
uttar pradesh,sultanpur,2008,25,49,12,26,19,43,0
uttar pradesh,unnao,2008,36,69,52,50,26,61,0
uttar pradesh,varanasi,2008,12,38,36,14,98,183,0
uttarakhand,almora,2008,2,7,8,5,3,9,0
uttarakhand,bageshwar,2008,2,1,2,3,4,2,0
uttarakhand,chamoli,2008,2,1,1,3,0,3,0
uttarakhand,champawat,2008,2,4,3,0,3,5,0
uttarakhand,dehradun,2008,20,65,9,24,128,85,0
uttarakhand,haridwar,2008,24,47,18,29,122,138,0
uttarakhand,nainital,2008,9,22,10,5,26,21,0
uttarakhand,pauri garhwal,2008,0,3,5,3,6,6,0
uttarakhand,pithoragarh,2008,0,0,3,6,0,11,0
uttarakhand,rudra prayag,2008,0,0,0,0,2,0,0
uttarakhand,tehri garhwal,2008,3,3,2,4,8,8,0
uttarakhand,udhamsingh nagar,2008,22,64,11,34,0,51,0
uttarakhand,uttarkashi,2008,1,5,1,4,4,1,0
west bengal,24 parganas north,2008,192,215,67,209,5,1946,0
west bengal,24 parganas south,2008,308,275,53,192,0,2551,1
west bengal,asansol,2008,20,12,9,20,0,166,0
west bengal,bankura,2008,46,18,20,45,1,170,0
west bengal,birbhum,2008,58,27,26,67,0,289,0
west bengal,burdwan,2008,61,28,24,107,2,507,0
west bengal,coochbehar,2008,141,92,17,148,0,367,0
west bengal,dakshin dinajpur,2008,47,36,8,78,0,206,0
west bengal,darjeeling,2008,47,40,5,60,0,135,0
west bengal,hooghly,2008,54,50,17,19,0,567,0
west bengal,howrah,2008,46,89,20,63,0,595,0
west bengal,howrah g.r.p.,2008,0,2,0,5,0,0,0
west bengal,jalpaiguri,2008,334,239,18,376,0,1062,0
west bengal,kharagpur g.r.p.,2008,0,0,0,1,0,0,0
west bengal,kolkata,2008,35,92,12,211,81,405,4
west bengal,malda,2008,130,57,12,83,0,401,0
west bengal,murshidabad,2008,308,165,34,184,3,1441,0
west bengal,nadia,2008,178,204,46,296,2,1186,0
west bengal,paschim midnapur,2008,56,57,20,58,0,582,0
west bengal,purab midnapur,2008,60,117,28,45,0,613,0
west bengal,purulia,2008,61,23,4,63,0,193,0
west bengal,sealdah g.r.p.,2008,2,3,0,1,0,0,0
west bengal,siliguri g.r.p.,2008,1,6,0,2,0,1,0
west bengal,uttar dinajpur,2008,78,60,11,63,0,280,0
a&n islands,andaman,2008,12,13,2,24,3,25,0
a&n islands,nicobar,2008,0,0,0,0,0,1,0
chandigarh,chandigarh,2008,20,42,3,19,2,49,0
d&n haveli,d and n haveli,2008,6,11,0,4,0,4,0
daman & diu,daman,2008,0,0,0,2,0,0,0
daman & diu,diu,2008,0,1,0,0,1,5,0
delhi,caw,2008,0,0,0,1,0,104,0
delhi,central,2008,30,61,6,38,12,81,0
delhi,crime branch,2008,0,0,0,0,0,0,0
delhi,east,2008,73,125,21,93,14,184,0
delhi,eow,2008,0,0,0,0,2,0,0
delhi,grp(rly),2008,0,5,1,1,0,1,0
delhi,igi airport,2008,0,0,0,2,0,0,0
delhi,new delhi,2008,3,14,1,18,3,9,0
delhi,north,2008,20,61,4,35,9,79,0
delhi,north-east,2008,32,169,17,77,23,172,0
delhi,north-west,2008,59,103,12,48,8,82,0
delhi,outer,2008,59,252,21,48,5,162,0
delhi,south,2008,37,51,8,52,16,76,0
delhi,south-east,2008,61,123,15,82,25,156,0
delhi,south-west,2008,38,66,9,39,7,109,0
delhi,stf,2008,0,0,0,0,0,0,0
delhi,west,2008,54,106,14,77,6,172,0
lakshadweep,lakshadweep,2008,2,1,0,0,0,1,0
puducherry,karaikal,2008,1,1,0,25,4,2,0
puducherry,puducherry,2008,7,8,2,40,17,10,0
andhra pradesh,adilabad,2009,67,56,13,192,163,428,0
andhra pradesh,anantapur,2009,22,60,14,157,13,143,0
andhra pradesh,chittoor,2009,33,46,19,120,268,333,0
andhra pradesh,cuddapah,2009,27,47,17,165,52,124,0
andhra pradesh,cyberabad,2009,82,113,46,173,155,991,0
andhra pradesh,east godavari,2009,47,60,23,196,178,440,0
andhra pradesh,guntakal rly.,2009,0,0,0,3,1,0,0
andhra pradesh,guntur,2009,40,62,26,340,451,720,0
andhra pradesh,hyderabad city,2009,47,55,36,295,63,1363,0
andhra pradesh,karimnagar,2009,48,106,40,292,234,635,0
andhra pradesh,khammam,2009,98,96,18,205,152,519,0
andhra pradesh,krishna,2009,43,35,14,297,130,402,0
andhra pradesh,kurnool,2009,31,73,17,398,365,239,0
andhra pradesh,mahaboobnagar,2009,74,101,24,215,75,299,0
andhra pradesh,medak,2009,46,51,27,118,58,368,0
andhra pradesh,nalgonda,2009,77,75,41,254,205,364,0
andhra pradesh,nellore,2009,32,48,3,287,128,305,0
andhra pradesh,nizamabad,2009,27,41,19,79,75,518,0
andhra pradesh,prakasham,2009,27,44,14,197,51,248,0
andhra pradesh,ranga reddy,2009,26,20,20,44,25,108,0
andhra pradesh,secunderabad rly.,2009,0,0,0,3,0,0,0
andhra pradesh,srikakulam,2009,21,20,6,67,44,211,0
andhra pradesh,vijayawada city,2009,23,53,17,177,198,433,0
andhra pradesh,vijayawada rly.,2009,0,0,0,0,0,0,0
andhra pradesh,visakha rural,2009,14,7,8,57,56,167,0
andhra pradesh,visakhapatnam,2009,39,26,13,95,54,481,0
andhra pradesh,vizianagaram,2009,13,12,8,103,105,297,0
andhra pradesh,warangal,2009,70,130,49,234,25,432,0
andhra pradesh,west godavari,2009,114,89,14,384,196,729,0
arunachal pradesh,anjaw,2009,0,0,0,0,0,0,0
arunachal pradesh,changlang,2009,8,6,0,3,0,4,0
arunachal pradesh,dibang valley,2009,3,4,0,2,0,1,0
arunachal pradesh,k/kumey,2009,5,0,0,0,0,0,0
arunachal pradesh,kameng east,2009,3,3,0,1,0,0,0
arunachal pradesh,kameng west,2009,1,0,0,5,0,1,0
arunachal pradesh,lohit,2009,8,2,0,5,0,0,0
arunachal pradesh,papum pare,2009,11,3,0,10,6,1,0
arunachal pradesh,siang east,2009,9,3,0,6,0,1,0
arunachal pradesh,siang upper,2009,2,0,0,1,0,0,0
arunachal pradesh,siang west,2009,5,4,0,6,0,4,0
arunachal pradesh,subansiri lower,2009,2,1,0,8,0,0,0
arunachal pradesh,subansiri upper,2009,1,1,0,5,0,1,0
arunachal pradesh,tawang,2009,0,0,0,0,0,0,0
arunachal pradesh,tirap,2009,1,1,0,6,0,0,0
arunachal pradesh,upper dibang valley,2009,0,0,0,0,0,0,0
assam,barpeta,2009,123,98,29,130,0,206,0
assam,baska,2009,18,23,3,8,0,25,0
assam,bongaigaon,2009,54,53,4,5,0,118,0
assam,c.i.d.,2009,0,0,0,0,0,0,0
assam,cachar,2009,70,131,23,29,1,479,0
assam,chirang,2009,35,51,1,1,0,51,0
assam,darrang,2009,80,96,7,139,0,236,0
assam,dhemaji,2009,62,63,1,42,0,110,0
assam,dhubri,2009,150,147,20,154,2,375,0
assam,dibrugarh,2009,46,6,3,44,0,92,0
assam,g.r.p.,2009,0,0,0,0,0,0,0
assam,goalpara,2009,90,89,2,2,0,252,0
assam,golaghat,2009,35,97,0,46,0,108,0
assam,guwahati city,2009,54,231,9,162,0,321,0
assam,hailakandi,2009,45,44,8,12,0,81,0
assam,jorhat,2009,36,40,1,53,0,116,0
assam,kamrup,2009,57,108,3,35,0,108,0
assam,karbi anglong,2009,17,14,0,9,0,23,0
assam,karimganj,2009,26,36,12,9,0,106,1
assam,kokrajhar,2009,44,35,1,26,0,70,0
assam,lakhimpur,2009,54,97,3,42,0,187,0
assam,morigaon,2009,88,69,3,60,0,98,0
assam,n.c.hills,2009,3,6,0,4,0,3,0
assam,nagaon,2009,162,221,12,134,7,655,0
assam,nalbari,2009,31,48,6,76,0,73,0
assam,r.p.o.,2009,7,0,0,0,0,0,0
assam,sibsagar,2009,71,0,4,52,0,149,0
assam,sonitpur,2009,89,169,11,38,0,246,0
assam,tinsukia,2009,58,87,2,8,0,62,0
assam,udalguri,2009,26,33,2,22,0,48,0
bihar,araria,2009,28,50,21,4,0,18,0
bihar,arwal,2009,2,10,10,9,0,6,0
bihar,aurangabad,2009,19,53,37,16,0,46,0
bihar,bagaha,2009,8,34,14,44,0,13,0
bihar,banka,2009,31,45,19,4,1,24,0
bihar,begusarai,2009,12,39,46,10,0,47,2
bihar,bettiah,2009,22,76,37,3,0,38,0
bihar,bhabhua,2009,4,25,19,0,0,16,0
bihar,bhagalpur,2009,28,44,15,2,0,47,0
bihar,bhojpur,2009,11,37,54,0,2,275,0
bihar,buxar,2009,14,45,26,17,0,50,0
bihar,darbhanga,2009,27,77,33,10,0,247,0
bihar,gaya,2009,20,66,46,12,0,106,5
bihar,gopalganj,2009,37,71,42,39,0,127,0
bihar,jamalpur rly.,2009,1,0,0,2,0,0,0
bihar,jamui,2009,15,21,17,7,0,56,0
bihar,jehanabad,2009,8,9,43,11,0,42,0
bihar,katihar,2009,120,41,17,5,0,55,0
bihar,katihar rly.,2009,1,0,0,2,0,0,0
bihar,khagaria,2009,8,28,23,37,0,7,1
bihar,kishanganj,2009,33,30,6,0,0,32,0
bihar,lakhisarai,2009,15,16,13,25,5,25,0
bihar,madhepura,2009,11,28,19,4,0,11,0
bihar,madhubani,2009,19,78,31,20,0,71,0
bihar,motihari,2009,31,117,49,6,0,41,0
bihar,munger,2009,12,48,12,0,0,54,0
bihar,muzaffarpur,2009,55,111,77,13,0,109,0
bihar,muzaffarpur rly.,2009,3,1,1,5,0,0,0
bihar,nalanda,2009,33,67,74,88,0,33,0
bihar,naugachia,2009,6,31,9,56,0,13,0
bihar,nawadah,2009,14,34,21,6,1,60,0
bihar,patna,2009,46,167,95,21,0,341,0
bihar,patna rly.,2009,0,7,3,17,0,0,0
bihar,purnea,2009,49,25,20,35,3,76,0
bihar,rohtas,2009,18,11,41,38,0,57,23
bihar,saharsa,2009,28,9,11,36,0,15,0
bihar,samastipur,2009,26,27,68,21,0,64,0
bihar,saran,2009,11,73,57,20,0,132,0
bihar,sheikhpura,2009,6,9,8,0,0,14,0
bihar,sheohar,2009,4,16,7,6,0,12,0
bihar,sitamarhi,2009,8,81,27,20,0,14,0
bihar,siwan,2009,14,72,42,6,0,25,0
bihar,supaul,2009,26,29,12,21,0,30,0
bihar,vaishali,2009,45,128,73,28,0,83,0
chhattisgarh,balrampur,2009,43,10,2,40,26,0,0
chhattisgarh,bilaspur,2009,59,32,30,175,17,131,0
chhattisgarh,bizapur,2009,10,0,0,1,0,3,0
chhattisgarh,dantewara,2009,14,5,0,14,0,5,0
chhattisgarh,dhamtari,2009,24,7,1,64,3,15,0
chhattisgarh,durg,2009,109,17,8,223,20,124,0
chhattisgarh,grp raipur,2009,0,1,0,1,0,1,0
chhattisgarh,jagdalpur,2009,60,15,0,36,1,17,0
chhattisgarh,janjgir,2009,25,11,12,97,10,96,0
chhattisgarh,jashpur,2009,64,24,3,57,2,25,0
chhattisgarh,kabirdham,2009,20,0,1,55,6,29,0
chhattisgarh,kanker,2009,22,4,2,28,2,16,0
chhattisgarh,korba,2009,35,4,9,82,8,52,0
chhattisgarh,koriya,2009,70,8,4,83,11,58,0
chhattisgarh,mahasamund,2009,28,4,8,60,4,17,0
chhattisgarh,narayanpur,2009,1,0,1,4,0,0,0
chhattisgarh,raigarh,2009,43,18,9,73,4,36,0
chhattisgarh,raipur,2009,145,35,26,260,32,120,0
chhattisgarh,rajnandgaon,2009,47,12,8,78,5,59,0
chhattisgarh,sarguja,2009,81,15,1,86,0,45,0
chhattisgarh,surajpur,2009,76,7,3,81,1,44,0
goa,north goa,2009,31,10,1,17,5,12,0
goa,south goa,2009,16,12,2,20,5,9,0
gujarat,ahmedabad commr.,2009,63,132,5,74,18,1169,0
gujarat,ahmedabad rural,2009,9,38,1,17,0,131,0
gujarat,ahwa-dang,2009,3,0,0,2,0,4,0
gujarat,amreli,2009,8,50,1,21,4,131,0
gujarat,anand,2009,13,35,0,29,3,231,0
gujarat,bharuch,2009,18,25,0,22,3,113,0
gujarat,bhavnagar,2009,9,64,0,41,42,157,0
gujarat,dahod,2009,10,40,0,22,0,50,0
gujarat,gandhinagar,2009,7,28,0,10,3,174,0
gujarat,himatnagar,2009,15,35,0,23,0,208,0
gujarat,jamnagar,2009,17,20,1,18,3,241,0
gujarat,junagadh,2009,14,60,1,48,10,473,0
gujarat,kheda north,2009,15,31,0,27,0,102,0
gujarat,kutch,2009,10,34,0,27,2,242,0
gujarat,mehsana,2009,10,50,0,23,1,154,0
gujarat,narmada,2009,6,3,0,6,0,10,0
gujarat,navsari,2009,4,1,0,0,1,31,0
gujarat,palanpur,2009,26,87,0,55,1,217,0
gujarat,panchmahal,2009,15,51,0,27,3,147,0
gujarat,patan,2009,19,20,0,43,0,136,0
gujarat,porbandar,2009,3,17,0,2,2,53,0
gujarat,rajkot commr.,2009,8,38,1,19,8,271,0
gujarat,rajkot rural,2009,28,52,5,32,3,279,0
gujarat,surat commr.,2009,28,74,9,34,2,351,0
gujarat,surat rural,2009,10,12,0,4,0,21,0
gujarat,surendranagar,2009,18,54,0,39,3,120,0
gujarat,tapi,2009,7,4,0,0,0,7,0
gujarat,vadodara commr.,2009,6,28,0,17,0,178,0
gujarat,vadodara rural,2009,23,66,0,35,0,75,0
gujarat,valsad,2009,10,12,0,5,0,27,0
gujarat,w.rly,2009,1,1,0,5,2,3,0
haryana,ambala,2009,28,16,14,18,17,155,0
haryana,bhiwani,2009,37,53,17,37,21,88,0
haryana,faridabad,2009,35,62,17,26,4,179,0
haryana,fatehabad,2009,9,34,12,10,7,80,0
haryana,grp,2009,3,1,10,2,216,1,0
haryana,gurgaon,2009,29,42,24,21,40,128,0
haryana,hissar,2009,33,26,15,27,14,208,0
haryana,jhajjar,2009,20,15,13,20,20,78,0
haryana,jind,2009,35,30,11,33,49,97,0
haryana,kaithal,2009,24,16,13,20,0,187,0
haryana,karnal,2009,48,40,17,32,21,225,0
haryana,kurukshetra,2009,43,47,5,20,29,101,0
haryana,mahendragarh,2009,10,19,10,13,0,58,0
haryana,mewat,2009,16,12,5,11,3,181,0
haryana,palwal,2009,33,25,12,23,0,88,0
haryana,panchkula,2009,18,10,1,12,0,72,0
haryana,panipat,2009,45,31,19,26,44,117,0
haryana,rewari,2009,19,29,14,19,20,55,0
haryana,rohtak,2009,36,30,18,30,38,113,0
haryana,sirsa,2009,24,28,6,10,0,97,0
haryana,sonipat,2009,32,42,17,21,46,129,0
haryana,yamunanagar,2009,26,51,11,20,16,180,0
himachal pradesh,baddipolicedist,2009,2,1,0,5,0,9,0
himachal pradesh,bilaspur,2009,14,5,1,28,4,21,0
himachal pradesh,chamba,2009,20,15,0,29,0,14,0
himachal pradesh,cid,2009,0,0,0,0,0,0,0
himachal pradesh,g.r.p.,2009,0,0,0,0,0,0,0
himachal pradesh,hamirpur,2009,9,14,0,22,5,30,0
himachal pradesh,kangra,2009,23,22,0,49,5,49,0
himachal pradesh,kinnaur,2009,6,1,0,3,0,2,0
himachal pradesh,kullu,2009,24,10,0,23,1,16,0
himachal pradesh,lahaul-spiti,2009,1,0,0,0,2,2,0
himachal pradesh,mandi,2009,22,11,0,59,5,29,0
himachal pradesh,shimla,2009,28,22,0,32,5,39,0
himachal pradesh,sirmaur,2009,15,9,0,34,2,28,0
himachal pradesh,solan,2009,8,6,0,13,2,15,0
himachal pradesh,una,2009,11,6,0,21,6,30,0
jammu & kashmir,anantnag,2009,8,81,0,84,38,4,0
jammu & kashmir,awantipora,2009,5,11,0,17,0,0,0
jammu & kashmir,bandipora,2009,4,49,0,66,11,0,0
jammu & kashmir,baramulla,2009,14,80,0,127,25,0,0
jammu & kashmir,budgam,2009,10,71,0,105,34,1,0
jammu & kashmir,crime jammu,2009,0,0,0,0,0,0,0
jammu & kashmir,crime srinagar,2009,0,0,0,0,0,0,0
jammu & kashmir,doda,2009,18,38,0,21,10,19,0
jammu & kashmir,ganderbal,2009,7,25,0,45,2,3,0
jammu & kashmir,handwara,2009,5,16,0,46,5,0,0
jammu & kashmir,jammu,2009,29,66,10,29,59,62,0
jammu & kashmir,kargil,2009,1,1,0,1,0,0,0
jammu & kashmir,kathua,2009,9,23,1,16,8,4,0
jammu & kashmir,kishtwar,2009,3,23,0,3,5,5,0
jammu & kashmir,kulgam,2009,9,50,0,73,9,0,0
jammu & kashmir,kupwara,2009,6,22,0,20,7,3,0
jammu & kashmir,leh,2009,2,1,0,3,0,0,0
jammu & kashmir,poonch,2009,12,19,0,29,1,17,0
jammu & kashmir,pulwama,2009,5,25,0,18,7,0,0
jammu & kashmir,railways,2009,0,0,0,0,2,0,0
jammu & kashmir,railways kmr,2009,0,0,0,2,0,0,0
jammu & kashmir,rajouri,2009,22,33,1,25,3,44,0
jammu & kashmir,ramban,2009,12,15,0,8,6,0,0
jammu & kashmir,reasi,2009,9,13,0,10,7,0,0
jammu & kashmir,samba,2009,6,7,0,4,4,5,0
jammu & kashmir,shopian,2009,5,41,0,48,5,0,0
jammu & kashmir,srinagar,2009,21,106,0,165,118,27,0
jammu & kashmir,udhampur,2009,15,9,0,7,5,2,0
jharkhand,bokaro,2009,18,33,16,2,0,77,0
jharkhand,chaibasa,2009,34,13,6,23,0,37,0
jharkhand,chatra,2009,16,20,11,0,0,7,0
jharkhand,deoghar,2009,45,15,18,4,22,36,0
jharkhand,dhanbad,2009,36,65,45,24,3,59,0
jharkhand,dhanbad rly.,2009,0,0,0,3,0,1,0
jharkhand,dumka,2009,61,21,5,2,0,56,0
jharkhand,garhwa,2009,27,31,12,11,0,35,0
jharkhand,giridih,2009,28,0,45,37,51,3,0
jharkhand,godda,2009,24,29,7,20,0,30,0
jharkhand,gumla,2009,39,14,1,7,0,12,0
jharkhand,hazaribagh,2009,33,48,32,9,0,9,0
jharkhand,jamshedpur,2009,46,40,8,33,4,78,1
jharkhand,jamshedpur rly.,2009,1,3,0,1,0,2,0
jharkhand,jamtara,2009,21,0,10,14,0,14,0
jharkhand,khunti,2009,4,5,0,2,0,6,1
jharkhand,koderma,2009,6,11,13,8,2,37,0
jharkhand,latehar,2009,13,15,6,4,0,2,0
jharkhand,lohardagga,2009,20,5,1,5,0,14,0
jharkhand,pakur,2009,46,6,3,12,0,33,0
jharkhand,palamu,2009,37,40,18,18,0,34,0
jharkhand,ramgarh,2009,16,18,12,5,0,20,0
jharkhand,ranchi,2009,63,42,19,12,0,68,4
jharkhand,sahebganj,2009,45,27,4,16,1,33,0
jharkhand,saraikela,2009,23,11,3,1,0,7,0
jharkhand,simdega,2009,17,5,0,3,0,0,0
karnataka,bagalkot,2009,8,9,7,59,0,58,0
karnataka,bangalore commr.,2009,65,2,50,251,35,367,0
karnataka,bangalore rural,2009,14,4,14,48,0,79,0
karnataka,belgaum,2009,39,43,10,220,3,311,0
karnataka,bellary,2009,11,19,7,66,0,75,0
karnataka,bidar,2009,12,4,3,38,0,81,0
karnataka,bijapur,2009,19,23,0,73,0,139,0
karnataka,cbpura,2009,11,18,11,43,1,38,0
karnataka,chamarajnagar,2009,8,7,6,55,0,44,0
karnataka,chickmagalur,2009,13,12,1,64,5,104,0
karnataka,chitradurga,2009,26,21,10,102,0,83,0
karnataka,dakshin kannada,2009,14,5,1,61,2,69,0
karnataka,davanagere,2009,16,15,12,90,0,112,0
karnataka,dharwad commr.,2009,6,9,5,12,1,52,0
karnataka,dharwad rural,2009,4,1,3,29,0,31,0
karnataka,gadag,2009,4,7,0,44,0,34,0
karnataka,gulbarga,2009,32,41,8,68,0,170,0
karnataka,hassan,2009,22,15,15,75,0,103,2
karnataka,haveri,2009,5,0,3,50,0,47,0
karnataka,k.g.f.,2009,9,0,4,10,0,18,0
karnataka,kodagu,2009,14,8,5,24,2,46,0
karnataka,kolar,2009,10,8,11,17,2,18,0
karnataka,koppal,2009,14,13,5,32,0,57,0
karnataka,mandya,2009,16,19,8,85,0,125,0
karnataka,mysore commr.,2009,14,19,6,22,0,188,0
karnataka,mysore rural,2009,21,9,18,89,0,114,0
karnataka,raichur,2009,21,18,9,85,4,141,0
karnataka,railways,2009,1,0,1,2,0,0,0
karnataka,ramanagar,2009,12,13,11,70,0,62,0
karnataka,shimoga,2009,15,27,5,137,3,255,0
karnataka,tumkur,2009,19,6,13,85,0,79,0
karnataka,udupi,2009,5,3,0,26,1,22,0
karnataka,uttar kannada,2009,9,10,2,54,5,63,0
kerala,alapuzha,2009,26,10,1,174,23,217,0
kerala,ernakulam commr.,2009,20,5,1,49,14,95,0
kerala,ernakulam rural,2009,26,10,0,130,24,161,0
kerala,idukki,2009,23,1,1,130,20,199,0
kerala,kannur,2009,37,5,0,131,16,280,0
kerala,kasargod,2009,47,3,0,77,6,190,0
kerala,kollam,2009,51,19,2,299,11,432,0
kerala,kottayam,2009,28,8,0,162,34,192,0
kerala,kozhikode commr.,2009,18,3,2,66,40,167,0
kerala,kozhikode rural,2009,33,22,1,137,14,267,0
kerala,malappuram,2009,35,10,0,141,33,545,0
kerala,palakkad,2009,49,7,3,105,30,315,0
kerala,pathanamthitta,2009,24,10,0,156,19,120,0
kerala,railways,2009,0,0,0,11,6,0,0
kerala,thrissur,2009,32,10,3,153,29,345,0
kerala,trivandrum commr.,2009,40,13,1,175,43,106,0
kerala,trivandrum rural,2009,57,32,3,382,18,279,0
kerala,wayanadu,2009,22,5,2,62,15,97,0
madhya pradesh,alirajpur,2009,31,10,1,22,0,1,0
madhya pradesh,anuppur,2009,35,6,8,65,2,50,0
madhya pradesh,ashok nagar,2009,38,5,6,79,3,45,0
madhya pradesh,balaghat,2009,62,8,7,96,4,37,0
madhya pradesh,barwani,2009,31,5,3,53,7,11,0
madhya pradesh,betul,2009,130,30,18,155,15,71,0
madhya pradesh,bhind,2009,23,24,38,57,13,67,0
madhya pradesh,bhopal,2009,152,58,46,244,34,231,0
madhya pradesh,bhopal rly.,2009,3,1,2,12,2,0,0
madhya pradesh,burhanpur,2009,14,3,12,47,5,21,0
madhya pradesh,chhatarpur,2009,64,15,17,178,6,85,0
madhya pradesh,chhindwara,2009,138,27,18,252,36,160,0
madhya pradesh,damoh,2009,39,17,23,147,0,70,0
madhya pradesh,datiya,2009,20,17,13,69,0,32,0
madhya pradesh,dewas,2009,59,9,7,154,20,142,0
madhya pradesh,dhar,2009,99,32,41,167,18,87,0
madhya pradesh,dindori,2009,35,1,4,48,5,38,0
madhya pradesh,guna,2009,54,8,11,124,14,38,0
madhya pradesh,gwalior,2009,73,67,23,183,20,209,0
madhya pradesh,harda,2009,19,4,3,36,7,5,0
madhya pradesh,hoshangabad,2009,59,23,10,114,21,101,0
madhya pradesh,indore,2009,82,29,44,419,91,484,0
madhya pradesh,indore rly.,2009,0,1,0,1,1,0,0
madhya pradesh,jabalpur,2009,129,33,26,221,63,186,0
madhya pradesh,jabalpur rly.,2009,1,1,0,6,2,1,0
madhya pradesh,jhabua,2009,30,18,5,42,0,9,0
madhya pradesh,katni,2009,48,10,21,117,17,87,0
madhya pradesh,khandwa,2009,70,12,6,149,19,37,0
madhya pradesh,khargon,2009,45,5,27,142,9,29,0
madhya pradesh,mandla,2009,43,9,4,58,12,19,0
madhya pradesh,mandsaur,2009,46,17,4,124,17,93,0
madhya pradesh,morena,2009,31,29,37,83,5,66,0
madhya pradesh,narsinghpur,2009,52,4,26,101,23,42,0
madhya pradesh,neemuch,2009,34,10,1,52,6,34,0
madhya pradesh,panna,2009,31,4,22,76,0,32,0
madhya pradesh,raisen,2009,93,8,19,165,16,66,0
madhya pradesh,rajgarh,2009,68,27,9,153,25,76,0
madhya pradesh,ratlam,2009,67,18,6,111,21,73,0
madhya pradesh,rewa,2009,73,25,44,119,2,80,1
madhya pradesh,sagar,2009,127,40,46,361,5,168,0
madhya pradesh,satna,2009,145,18,40,194,11,119,0
madhya pradesh,seoni,2009,61,8,15,85,14,26,0
madhya pradesh,shahdol,2009,42,8,11,113,5,73,0
madhya pradesh,shajapur,2009,79,13,8,138,22,71,0
madhya pradesh,sheopur,2009,14,3,5,18,0,26,0
madhya pradesh,shivpuri,2009,55,20,16,124,8,43,0
madhya pradesh,sidhi,2009,24,13,20,80,6,36,0
madhya pradesh,sihore,2009,63,23,9,88,16,47,0
madhya pradesh,singrauli,2009,45,14,16,92,2,72,0
madhya pradesh,tikamgarh,2009,67,12,18,136,3,52,0
madhya pradesh,ujjain,2009,46,23,20,167,45,210,0
madhya pradesh,umariya,2009,29,3,3,54,0,38,0
madhya pradesh,vidisha,2009,80,13,19,216,30,87,0
maharashtra,ahmednagar,2009,55,25,0,106,0,557,0
maharashtra,akola,2009,21,26,10,97,63,131,0
